case_id,order_true,damping_true,morphology_real,morphology_imag,frequency_1,frequency_2,frequency_3,frequency_ratio,gain_real,gain_imag,raw_order_abs_error,raw_damping_abs_error,raw_morphology_abs_error,gained_order_abs_error,gained_damping_abs_error,gained_morphology_abs_error,common_gain_order_difference,common_gain_damping_difference,positive_consistent,positive_order_spread,positive_damping_spread,geometric_cross_ratio_abs_error,tamper_consistency_outcome,tamper_detected,tampered_cross_ratio_deviation
1042,0.85749999999999993,0.10000000000000001,-1.2,0.29999999999999999,1,6,36,6,1.1339903035639434,2.2280184001535885,1.7319479184152442e-14,3.3029134982598407e-15,2.8740841591358318e-14,1.7319479184152442e-14,3.1918911957973251e-15,7.2134087162989689e-14,0,1.1102230246251565e-16,true,0,2.5396351688300456e-15,9.0789482407400289e-16,INCONSISTENT,true,0.027459630193878849
1043,0.85749999999999993,0.10000000000000001,2,-1.5,2.5,15,90,6,-7.2325771361364897,3.4190390418706382,1.7319479184152442e-14,5.134781488891349e-15,7.3724159113365083e-14,1.7319479184152442e-14,4.649058915617843e-15,5.906166111797819e-13,0,4.8572257327350599e-16,true,0,2.2898349882893854e-15,5.0671309667653831e-16,INCONSISTENT,true,0.012722668409834525
1044,0.85749999999999993,1,0.40000000000000002,0.69999999999999996,0.34999999999999998,0.4375,0.546875,1.25,-0.1474787431082491,-0.1350926361102302,1.7319479184152442e-14,3.8857805861880479e-15,1.1793996960463561e-14,1.7319479184152442e-14,3.3306690738754696e-15,2.3077325734296411e-15,0,5.5511151231257827e-16,true,0,3.6637359812630166e-15,3.118641541340579e-15,INCONSISTENT,true,0.091574512280803405
1045,0.85749999999999993,1,-1.2,0.29999999999999999,1,1.25,1.5625,1.25,0.71650236684420454,-0.22164015499600465,1.7319479184152442e-14,1.7541523789077473e-14,8.5048083891033402e-15,1.7319479184152442e-14,1.9317880628477724e-14,5.5646987355862973e-15,0,1.7763568394002505e-15,true,0,2.2204460492503131e-15,2.0940394585003704e-15,INCONSISTENT,true,0.068973566412970436
1046,0.85749999999999993,1,2,-1.5,2.5,3.125,3.90625,1.25,1.1339903035639434,2.2280184001535885,1.7319479184152442e-14,3.1974423109204508e-14,4.8730570896938512e-14,1.7319479184152442e-14,3.2862601528904634e-14,1.2090731429436712e-13,0,8.8817841970012523e-16,true,0,3.5527136788005009e-15,3.5527136788005009e-15,INCONSISTENT,true,0.041965565509147588
1047,0.85749999999999993,1,0.40000000000000002,0.69999999999999996,0.34999999999999998,0.61249999999999993,1.0718749999999999,1.75,-7.2325771361364897,3.4190390418706382,1.7319479184152442e-14,6.6613381477509392e-16,8.8887203825152457e-15,1.7319479184152442e-14,4.4408920985006262e-16,7.2031488870249661e-14,0,2.2204460492503131e-16,true,2.8421709430404007e-14,5.440092820663267e-15,1.1117516378243605e-15,INCONSISTENT,true,0.10834907913347409
1048,0.85749999999999993,1,-1.2,0.29999999999999999,1,1.75,3.0625,1.75,-0.1474787431082491,-0.1350926361102302,1.7319479184152442e-14,2.042810365310288e-14,6.775317366032284e-15,1.7319479184152442e-14,2.0650148258027912e-14,1.3092278833360677e-15,0,2.2204460492503131e-16,true,0,4.8849813083506888e-15,1.8932222427581662e-15,INCONSISTENT,true,0.081608104911125273
1049,0.85749999999999993,1,2,-1.5,2.5,4.375,7.65625,1.75,0.71650236684420454,-0.22164015499600465,1.7319479184152442e-14,3.5083047578154947e-14,4.7888077381369753e-14,1.7319479184152442e-14,3.5305092183079978e-14,3.5538237284069671e-14,0,2.2204460492503131e-16,true,0,5.773159728050814e-15,4.8208423032183125e-16,INCONSISTENT,true,0.049652793828583008
1050,0.85749999999999993,1,0.40000000000000002,0.69999999999999996,0.34999999999999998,1.0499999999999998,3.1499999999999999,3,1.1339903035639434,2.2280184001535885,1.7319479184152442e-14,6.8833827526759706e-15,5.0560877869968216e-15,1.1102230246251565e-14,3.5527136788005009e-15,9.1119487638216835e-15,2.8421709430404007e-14,1.0436096431476471e-14,true,2.8421709430404007e-14,1.9761969838327786e-14,9.7565317552870307e-16,INCONSISTENT,true,0.14767301233795788
1051,0.85749999999999993,1,-1.2,0.29999999999999999,1,3,9,3,-7.2325771361364897,3.4190390418706382,1.7319479184152442e-14,2.55351295663786e-14,4.829470157119431e-15,1.7319479184152442e-14,2.55351295663786e-14,3.9611164341440311e-14,0,0,true,0,1.3322676295501878e-14,1.5267019160122225e-15,INCONSISTENT,true,0.11122673842545931
1052,0.85749999999999993,1,2,-1.5,2.5,7.5,22.5,3,-0.1474787431082491,-0.1350926361102302,1.7319479184152442e-14,4.1300296516055823e-14,4.6223692645559054e-14,1.7319479184152442e-14,4.1744385725905886e-14,9.2469398682455485e-15,0,4.4408920985006262e-16,true,0,1.3766765505351941e-14,4.4285319843677839e-16,INCONSISTENT,true,0.067673649783675432
1053,0.85749999999999993,1,0.40000000000000002,0.69999999999999996,0.34999999999999998,2.0999999999999996,12.6,6,0.71650236684420454,-0.22164015499600465,1.1102230246251565e-14,9.3258734068513149e-15,2.2840663373370189e-15,1.1102230246251565e-14,9.5479180117763462e-15,1.7342238036525468e-15,0,2.2204460492503131e-16,true,0,1.6431300764452317e-14,2.3100269798858077e-16,INCONSISTENT,true,0.23393940589398216
1054,0.85749999999999993,1,-1.2,0.29999999999999999,1,6,36,6,1.1339903035639434,2.2280184001535885,1.7319479184152442e-14,3.3306690738754696e-14,7.2396842388692603e-15,1.7319479184152442e-14,3.3528735343679728e-14,1.8657032840962988e-14,0,2.2204460492503131e-16,true,0,2.55351295663786e-14,9.2642788909085805e-16,INCONSISTENT,true,0.17620225046421215
1055,0.85749999999999993,1,2,-1.5,2.5,15,90,6,-7.2325771361364897,3.4190390418706382,1.7319479184152442e-14,4.9515946898281982e-14,4.5749810893353967e-14,1.7319479184152442e-14,4.9737991503207013e-14,3.6387142555069449e-13,0,2.2204460492503131e-16,true,0,2.55351295663786e-14,1.9321359905961542e-15,INCONSISTENT,true,0.10720668031636697
1056,0.85749999999999993,10,0.40000000000000002,0.69999999999999996,0.34999999999999998,0.4375,0.546875,1.25,-0.1474787431082491,-0.1350926361102302,1.1102230246251565e-14,1.8829382497642655e-13,1.5689144474197559e-14,1.1102230246251565e-14,1.3145040611561853e-13,2.2114179756519749e-15,0,5.6843418860808015e-14,true,0,1.8829382497642655e-13,4.9873648888665447e-14,INCONSISTENT,true,0.10430989834776602
1057,0.85749999999999993,10,-1.2,0.29999999999999999,1,1.25,1.5625,1.25,0.71650236684420454,-0.22164015499600465,1.1102230246251565e-14,1.6164847238542279e-13,1.7291077599926342e-14,1.1102230246251565e-14,1.1901590823981678e-13,9.1458728038731453e-15,0,4.2632564145606011e-14,true,0,5.3290705182007514e-15,1.5352735735319485e-15,INCONSISTENT,true,0.10267662341425829
1058,0.85749999999999993,10,2,-1.5,2.5,3.125,3.90625,1.25,1.1339903035639434,2.2280184001535885,1.1102230246251565e-14,2.1849189124623081e-13,4.4353930899092524e-14,1.1102230246251565e-14,1.4743761767022079e-13,7.0396194546284926e-14,0,7.1054273576010019e-14,true,0,8.8817841970012523e-15,9.2194231594068922e-15,INCONSISTENT,true,0.09875868389151489
1059,0.85749999999999993,10,0.40000000000000002,0.69999999999999996,0.34999999999999998,0.61249999999999993,1.0718749999999999,1.75,-7.2325771361364897,3.4190390418706382,1.1102230246251565e-14,6.5725203057809267e-14,5.8663495455237441e-15,1.1102230246251565e-14,2.6645352591003757e-14,1.1916163935586911e-14,0,9.2370555648813024e-14,true,0,1.2079226507921703e-13,2.4754646751810022e-14,INCONSISTENT,true,0.12341732594581495
1060,0.85749999999999993,10,-1.2,0.29999999999999999,1,1.75,3.0625,1.75,-0.1474787431082491,-0.1350926361102302,1.1102230246251565e-14,1.1013412404281553e-13,1.0954700598681209e-14,1.1102230246251565e-14,1.2967404927621828e-13,2.6887475211046437e-15,0,1.9539925233402755e-14,true,0,6.3948846218409017e-14,6.5569182315089043e-15,INCONSISTENT,true,0.12148486864286989
1061,0.85749999999999993,10,2,-1.5,2.5,4.375,7.65625,1.75,0.71650236684420454,-0.22164015499600465,1.1102230246251565e-14,2.4336088699783431e-13,4.9809311849493388e-14,1.1102230246251565e-14,2.3803181647963356e-13,3.6461995890656978e-14,0,5.3290705182007514e-15,true,0,1.9539925233402755e-14,5.2322066538240881e-15,INCONSISTENT,true,0.11684924319627127
1062,0.85749999999999993,10,0.40000000000000002,0.69999999999999996,0.34999999999999998,1.0499999999999998,3.1499999999999999,3,1.1339903035639434,2.2280184001535885,1.1102230246251565e-14,3.0198066269804258e-14,1.8906416838689214e-15,1.1102230246251565e-14,5.5067062021407764e-14,9.7320405071648641e-15,0,2.4868995751603507e-14,true,0,9.9475983006414026e-14,9.6944350158953223e-15,INCONSISTENT,true,0.16821008948921506
1063,0.85749999999999993,10,-1.2,0.29999999999999999,1,3,9,3,-7.2325771361364897,3.4190390418706382,1.1102230246251565e-14,1.5987211554602254e-13,1.7062795135414645e-14,1.1102230246251565e-14,1.6342482922482304e-13,1.3821951165679346e-13,0,3.5527136788005009e-15,true,0,8.5265128291212022e-14,1.3423806385720046e-15,INCONSISTENT,true,0.16557627115477958
1064,0.85749999999999993,10,2,-1.5,2.5,7.5,22.5,3,-0.1474787431082491,-0.1350926361102302,1.1102230246251565e-14,2.5757174171303632e-13,5.3225902771817392e-14,1.1102230246251565e-14,2.5757174171303632e-13,1.0608304817614801e-14,0,0,true,0,8.7041485130612273e-14,6.2716360040338566e-16,INCONSISTENT,true,0.15925820385558584
1065,0.85749999999999993,10,0.40000000000000002,0.69999999999999996,0.34999999999999998,2.0999999999999996,12.6,6,0.71650236684420454,-0.22164015499600465,1.1102230246251565e-14,9.2370555648813024e-14,6.8050422722274263e-15,1.1102230246251565e-14,8.1712414612411521e-14,4.4994861457058206e-15,0,1.0658141036401503e-14,true,0,1.6697754290362354e-13,7.4246730552390188e-15,INCONSISTENT,true,0.26647366216396995
1066,0.85749999999999993,10,-1.2,0.29999999999999999,1,6,36,6,1.1339903035639434,2.2280184001535885,1.1102230246251565e-14,2.1316282072803006e-13,2.3417285553483775e-14,1.1102230246251565e-14,2.1849189124623081e-13,5.9984929806905174e-14,0,5.3290705182007514e-15,true,0,1.6164847238542279e-13,2.1674858647514765e-15,INCONSISTENT,true,0.26230124171533037
1067,0.85749999999999993,10,2,-1.5,2.5,15,90,6,-7.2325771361364897,3.4190390418706382,1.1102230246251565e-14,3.1796787425264483e-13,6.727328602984208e-14,1.1102230246251565e-14,3.1974423109204508e-13,5.3837387496044515e-13,0,1.7763568394002505e-15,true,0,1.5631940186722204e-13,3.5886672520421444e-15,INCONSISTENT,true,0.25229233834855719
1068,0.85749999999999993,100,0.40000000000000002,0.69999999999999996,0.34999999999999998,0.4375,0.546875,1.25,-0.1474787431082491,-0.1350926361102302,1.1102230246251565e-14,3.836930773104541e-13,3.1811328642149311e-15,4.5741188614556449e-14,3.4958702599396929e-12,5.5679900175043147e-15,5.6843418860808015e-14,3.1121771826292388e-12,true,0,3.0127011996228248e-12,6.5199799565076851e-14,INCONSISTENT,true,0.10518875905514719
1069,0.85749999999999993,100,-1.2,0.29999999999999999,1,1.25,1.5625,1.25,0.71650236684420454,-0.22164015499600465,4.5741188614556449e-14,7.631228982063476e-12,9.3331134800041755e-14,4.5741188614556449e-14,4.2632564145606011e-12,3.879594098286976e-14,0,3.3679725675028749e-12,true,5.6843418860808015e-14,7.560174708487466e-12,5.027461285948564e-14,INCONSISTENT,true,0.10505329123690087
1070,0.85749999999999993,100,2,-1.5,2.5,3.125,3.90625,1.25,1.1339903035639434,2.2280184001535885,1.1102230246251565e-14,3.5527136788005009e-13,1.0216465069780992e-14,1.1102230246251565e-14,3.5527136788005009e-13,1.8736144289136714e-14,0,7.1054273576010019e-13,true,0,4.1637804315541871e-12,8.9409207791571398e-14,INCONSISTENT,true,0.1047723039631193
1071,0.85749999999999993,100,0.40000000000000002,0.69999999999999996,0.34999999999999998,0.61249999999999993,1.0718749999999999,1.75,-7.2325771361364897,3.4190390418706382,4.5741188614556449e-14,2.8563817977556027e-12,2.273600140854491e-14,6.794564910705958e-14,3.1405988920596428e-12,2.0548233766202252e-13,1.1368683772161603e-13,2.8421709430404007e-13,true,5.6843418860808015e-14,3.5527136788005009e-12,1.2445212208813305e-13,INCONSISTENT,true,0.12445717585549319
1072,0.85749999999999993,100,-1.2,0.29999999999999999,1,1.75,3.0625,1.75,-0.1474787431082491,-0.1350926361102302,1.1102230246251565e-14,4.2632564145606011e-14,4.4408920985006262e-16,1.1102230246251565e-14,9.0949470177292824e-13,2.2041230194153869e-15,0,8.6686213762732223e-13,true,0,1.5489831639570184e-12,4.4361526830441577e-14,INCONSISTENT,true,0.12429689311980115
1073,0.85749999999999993,100,2,-1.5,2.5,4.375,7.65625,1.75,0.71650236684420454,-0.22164015499600465,1.1102230246251565e-14,2.6716406864579767e-12,6.5282624338000665e-14,1.1102230246251565e-14,2.4442670110147446e-12,4.4603892240110523e-14,0,2.2737367544323206e-13,true,0,1.1368683772161603e-13,5.0088477869733222e-14,INCONSISTENT,true,0.12396443475771121
1074,0.85749999999999993,100,0.40000000000000002,0.69999999999999996,0.34999999999999998,1.0499999999999998,3.1499999999999999,3,1.1339903035639434,2.2280184001535885,1.1102230246251565e-14,3.836930773104541e-13,2.9893669801409084e-15,1.1102230246251565e-14,7.9580786405131221e-13,1.5827591137448791e-14,0,1.1795009413617663e-12,true,0,9.2370555648813024e-13,8.9718438639004696e-14,INCONSISTENT,true,0.16962733982288769
1075,0.85749999999999993,100,-1.2,0.29999999999999999,1,3,9,3,-7.2325771361364897,3.4190390418706382,1.1102230246251565e-14,1.3073986337985843e-12,1.6035037660803437e-14,1.1102230246251565e-14,1.3642420526593924e-12,1.3192065960296266e-13,0,5.6843418860808015e-14,true,0,1.2363443602225743e-12,1.2122868293282716e-14,INCONSISTENT,true,0.169408884487524
1076,0.85749999999999993,100,2,-1.5,2.5,7.5,22.5,3,-0.1474787431082491,-0.1350926361102302,1.1102230246251565e-14,2.7569058147491887e-12,6.7150047909463949e-14,1.1102230246251565e-14,2.4726887204451486e-12,1.2039170891498076e-14,0,2.8421709430404007e-13,true,0,8.5265128291212022e-13,5.8132363681311629e-15,INCONSISTENT,true,0.1689557645514598
1077,0.85749999999999993,100,0.40000000000000002,0.69999999999999996,0.34999999999999998,2.0999999999999996,12.6,6,0.71650236684420454,-0.22164015499600465,1.1102230246251565e-14,9.5212726591853425e-13,7.5879906179041097e-15,1.1102230246251565e-14,5.2580162446247414e-13,3.1411660718727826e-15,0,4.2632564145606011e-13,true,0,1.6910917111090384e-12,4.2073888717247991e-14,INCONSISTENT,true,0.26871883002380159
1078,0.85749999999999993,100,-1.2,0.29999999999999999,1,6,36,6,1.1339903035639434,2.2280184001535885,1.1102230246251565e-14,1.9895196601282805e-12,2.4302031366992332e-14,1.1102230246251565e-14,2.0889956431346945e-12,6.3839272016510746e-14,0,9.9475983006414026e-14,true,0,1.8189894035458565e-12,1.025111619732236e-14,INCONSISTENT,true,0.26837275926543042
1079,0.85749999999999993,100,2,-1.5,2.5,15,90,6,-7.2325771361364897,3.4190390418706382,1.1102230246251565e-14,3.3537617127876729e-12,8.2204799331645284e-14,1.1102230246251565e-14,3.5242919693700969e-12,6.9118316255667338e-13,0,1.7053025658242404e-13,true,0,1.4210854715202004e-12,1.5980946952732128e-14,INCONSISTENT,true,0.26765493948939001
1080,0.90499999999999992,0.01,0.40000000000000002,0.69999999999999996,0.34999999999999998,0.4375,0.546875,1.25,-0.1474787431082491,-0.1350926361102302,6.4503957730721595e-14,3.2959746043559335e-16,9.7314847998920525e-14,6.4503957730721595e-14,1.4918621893400541e-16,1.963476114287977e-14,0,4.7878367936959876e-16,true,0,1.6826817716975029e-16,1.6288134497285255e-15,INCONSISTENT,true,0.0028626976649111084
1081,0.90499999999999992,0.01,-1.2,0.29999999999999999,1,1.25,1.5625,1.25,0.71650236684420454,-0.22164015499600465,6.4503957730721595e-14,6.7133798520302435e-16,1.2451738986986866e-13,6.4503957730721595e-14,5.6898930012039273e-16,9.3535894492193182e-14,0,1.0234868508263162e-16,true,0,1.5612511283791264e-17,1.3458741020138443e-15,INCONSISTENT,true,0.0011100976202422605
1082,0.90499999999999992,0.01,2,-1.5,2.5,3.125,3.90625,1.25,1.1339903035639434,2.2280184001535885,6.4503957730721595e-14,8.2052420413702976e-16,2.925797258926395e-13,6.4503957730721595e-14,1.8145207558717402e-15,7.3012588007532768e-13,0,9.9399655173471047e-16,true,0,3.2612801348363973e-16,1.191157161649329e-16,INCONSISTENT,true,0.00048487080274428932
1083,0.90499999999999992,0.01,0.40000000000000002,0.69999999999999996,0.34999999999999998,0.61249999999999993,1.0718749999999999,1.75,-7.2325771361364897,3.4190390418706382,6.4503957730721595e-14,1.7867651802561113e-16,9.7580583152456674e-14,6.4503957730721595e-14,8.6736173798840355e-17,7.8204311598440225e-13,0,9.1940344226770776e-17,true,1.1368683772161603e-13,3.4694469519536142e-16,1.3422799421928128e-15,INCONSISTENT,true,0.0034234672825357863
1084,0.90499999999999992,0.01,-1.2,0.29999999999999999,1,1.75,3.0625,1.75,-0.1474787431082491,-0.1350926361102302,6.4503957730721595e-14,6.9735883734267645e-16,1.2446339159869093e-13,6.4503957730721595e-14,5.4817261840867104e-16,2.4923224178972193e-14,0,1.4918621893400541e-16,true,1.1368683772161603e-13,1.4849232954361469e-15,5.1827131578391462e-17,INCONSISTENT,true,0.0013275530035543575
1085,0.90499999999999992,0.01,2,-1.5,2.5,4.375,7.65625,1.75,0.71650236684420454,-0.22164015499600465,6.4503957730721595e-14,1.1830814106161824e-15,2.9228838849308454e-13,6.4503957730721595e-14,1.3287981825982342e-15,2.1922089493594502e-13,0,1.457167719820518e-16,true,1.1368683772161603e-13,2.2967738821932926e-15,3.2339752160171328e-16,INCONSISTENT,true,0.00057985142818350638
1086,0.90499999999999992,0.01,0.40000000000000002,0.69999999999999996,0.34999999999999998,1.0499999999999998,3.1499999999999999,3,1.1339903035639434,2.2280184001535885,4.9182879990894435e-14,1.0581813203458523e-16,7.4468762830991574e-14,4.9182879990894435e-14,2.2204460492503131e-16,1.8572328958968784e-13,0,1.1622647289044608e-16,true,5.6843418860808015e-14,2.4112656316077619e-16,8.8064642005055235e-16,INCONSISTENT,true,0.0047665022986218743
1087,0.90499999999999992,0.01,-1.2,0.29999999999999999,1,3,9,3,-7.2325771361364897,3.4190390418706382,4.9182879990894435e-14,7.3552275381416621e-16,9.4516191688215679e-14,4.9182879990894435e-14,7.4072692424209663e-16,7.5653826154005784e-13,0,5.2041704279304213e-18,true,5.6843418860808015e-14,8.5174922670461228e-16,5.2552141801158966e-16,INCONSISTENT,true,0.0018483554597600546
1088,0.90499999999999992,0.01,2,-1.5,2.5,7.5,22.5,3,-0.1474787431082491,-0.1350926361102302,4.9182879990894435e-14,1.35828848168984e-15,2.2243783079913872e-13,4.9182879990894435e-14,1.474514954580286e-15,4.4542780839701776e-14,0,1.1622647289044608e-16,true,5.6843418860808015e-14,1.6826817716975029e-15,1.0197194942586881e-15,INCONSISTENT,true,0.00080732863415796893
1089,0.90499999999999992,0.01,0.40000000000000002,0.69999999999999996,0.34999999999999998,2.0999999999999996,12.6,6,0.71650236684420454,-0.22164015499600465,7.6605388699135801e-15,8.5001450322863548e-17,1.1599572757078549e-14,7.6605388699135801e-15,1.3530843112619095e-16,8.6885148813912725e-15,0,5.0306980803327406e-17,true,0,1.4051260155412137e-16,1.8265242776113994e-15,INCONSISTENT,true,0.0078022513378516066
1090,0.90499999999999992,0.01,-1.2,0.29999999999999999,1,6,36,6,1.1339903035639434,2.2280184001535885,7.6605388699135801e-15,1.1102230246251565e-16,1.4971554049181536e-14,7.6605388699135801e-15,8.1532003370909933e-17,3.7527508990683236e-14,0,2.9490299091605721e-17,true,0,1.5092094240998222e-16,2.0197238584387973e-16,INCONSISTENT,true,0.0030255589854446818
1091,0.90499999999999992,0.01,2,-1.5,2.5,15,90,6,-7.2325771361364897,3.4190390418706382,7.6605388699135801e-15,4.2847669856627135e-16,3.4584828285555491e-14,7.6605388699135801e-15,3.6255720647915268e-16,2.7713443981634203e-13,0,6.591949208711867e-17,true,0,1.1275702593849246e-16,8.8817841970012523e-16,INCONSISTENT,true,0.0013215100971996504
1092,0.90499999999999992,0.10000000000000001,0.40000000000000002,0.69999999999999996,0.34999999999999998,0.4375,0.546875,1.25,-0.1474787431082491,-0.1350926361102302,4.9182879990894435e-14,6.5225602696727947e-16,7.1210919906900294e-14,4.9182879990894435e-14,8.4654505627668186e-16,1.4290914370140527e-14,0,1.9428902930940239e-16,true,0,8.6042284408449632e-16,1.3110586687387373e-15,INCONSISTENT,true,0.026760281228403633
